,series_id,area_name,category,date,period,value,inflation_yoy
845,CUSR0000SA0L1,U.S. city average,All items less food,2018-12-01,M12,251.978,1.9691475929942692
846,CUSR0000SA0L1,U.S. city average,All items less food,2019-01-01,M01,251.831,1.475607348218344
847,CUSR0000SA0L1,U.S. city average,All items less food,2019-02-01,M02,252.307,1.3940796823636248
848,CUSR0000SA0L1,U.S. city average,All items less food,2019-03-01,M03,253.599,1.8179555227224364
849,CUSR0000SA0L1,U.S. city average,All items less food,2019-04-01,M04,254.992,2.0576263453017996
850,CUSR0000SA0L1,U.S. city average,All items less food,2019-05-01,M05,254.966,1.8096584329603926
851,CUSR0000SA0L1,U.S. city average,All items less food,2019-06-01,M06,255.009,1.6757972297313461
852,CUSR0000SA0L1,U.S. city average,All items less food,2019-07-01,M07,255.551,1.8322155941550733
853,CUSR0000SA0L1,U.S. city average,All items less food,2019-08-01,M08,255.748,1.7485369181986954
854,CUSR0000SA0L1,U.S. city average,All items less food,2019-09-01,M09,256.126,1.7099515526963538
855,CUSR0000SA0L1,U.S. city average,All items less food,2019-10-01,M10,257.03,1.7251683018628894
856,CUSR0000SA0L1,U.S. city average,All items less food,2019-11-01,M11,257.651,2.0448496562212926
857,CUSR0000SA0L1,U.S. city average,All items less food,2019-12-01,M12,257.844,2.327981014215519
858,CUSR0000SA0L1,U.S. city average,All items less food,2020-01-01,M01,258.315,2.574742585305234
859,CUSR0000SA0L1,U.S. city average,All items less food,2020-02-01,M02,258.341,2.3915309523715234
860,CUSR0000SA0L1,U.S. city average,All items less food,2020-03-01,M03,257.264,1.4451949731663083
861,CUSR0000SA0L1,U.S. city average,All items less food,2020-04-01,M04,254.586,-0.1592206814331365
862,CUSR0000SA0L1,U.S. city average,All items less food,2020-05-01,M05,254.017,-0.37220649027713826
863,CUSR0000SA0L1,U.S. city average,All items less food,2020-06-01,M06,255.34,0.1297993404154374
864,CUSR0000SA0L1,U.S. city average,All items less food,2020-07-01,M07,256.998,0.5662274849247417
865,CUSR0000SA0L1,U.S. city average,All items less food,2020-08-01,M08,257.999,0.8801632857344144
866,CUSR0000SA0L1,U.S. city average,All items less food,2020-09-01,M09,258.693,1.0022410844662488
867,CUSR0000SA0L1,U.S. city average,All items less food,2020-10-01,M10,258.976,0.7571100649729656
868,CUSR0000SA0L1,U.S. city average,All items less food,2020-11-01,M11,259.527,0.7281167160228197
869,CUSR0000SA0L1,U.S. city average,All items less food,2020-12-01,M12,260.117,0.8815407765936145
870,CUSR0000SA0L1,U.S. city average,All items less food,2021-01-01,M01,260.858,0.9844569614617882
871,CUSR0000SA0L1,U.S. city average,All items less food,2021-02-01,M02,261.864,1.3637014643436363
872,CUSR0000SA0L1,U.S. city average,All items less food,2021-03-01,M03,263.706,2.5040425399589505
1055,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2012-03-01,M03,217.701,2.6794642014904113
1056,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2012-04-01,M04,217.97,2.0874607166776693
1057,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2012-05-01,M05,216.905,1.1570533149274365
1058,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2012-06-01,M06,216.285,1.051229939028664
1059,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2012-07-01,M07,216.194,0.7859846719003416
1060,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2012-08-01,M08,218.175,1.3678327006797497
1061,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2012-09-01,M09,219.764,1.8982705058654625
1062,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2012-10-01,M10,220.458,2.238072271276992
1063,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2012-11-01,M11,219.484,1.5678217088701318
1064,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2012-12-01,M12,219.122,1.527156135034713
1065,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2013-01-01,M01,219.596,1.3925570228091155
1066,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2013-02-01,M02,221.514,1.970695060142802
1067,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2013-03-01,M03,220.094,1.0992140596506328
1068,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2013-04-01,M04,218.892,0.42299398999863236
1069,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2013-05-01,M05,218.822,0.8837970540098272
1070,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2013-06-01,M06,219.397,1.4388422683033975
1071,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2013-07-01,M07,219.925,1.725764822335507
1072,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2013-08-01,M08,220.526,1.0775753408960753
1073,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2013-09-01,M09,220.439,0.3071476674978646
1074,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2013-10-01,M10,220.423,-0.01587603988061348
1075,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2013-11-01,M11,220.73,0.567695139509028
1076,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2013-12-01,M12,221.394,1.0368653079106505
1077,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2014-01-01,M01,221.97,1.0810761580356543
1078,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2014-02-01,M02,221.916,0.1814783715701873
1079,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2014-03-01,M03,222.112,0.9168809690405011
1080,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2014-04-01,M04,222.38,1.5934798896259261
1081,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2014-05-01,M05,222.499,1.6803612068256424
1082,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2014-06-01,M06,222.774,1.5392188589634426
1083,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2014-07-01,M07,222.736,1.2781630101170727
1084,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2014-08-01,M08,222.246,0.7799533841814643
1085,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2014-09-01,M09,221.809,0.6214871234218933
1086,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2014-10-01,M10,221.338,0.41511094577244556
1087,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2014-11-01,M11,220.094,-0.28813482535223756
1088,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2014-12-01,M12,218.352,-1.374020976178214
1089,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2015-01-01,M01,215.378,-2.9697706897328535
1090,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2015-02-01,M02,215.995,-2.668126678563054
1091,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2015-03-01,M03,216.811,-2.3866337703500884
1092,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2015-04-01,M04,216.891,-2.4682975087687797
1093,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2015-05-01,M05,217.934,-2.051694614357813
1094,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2015-06-01,M06,218.536,-1.9023763994002851
1095,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2015-07-01,M07,218.63,-1.8434379714101001
1096,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2015-08-01,M08,218.201,-1.8200552540878157
1097,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2015-09-01,M09,216.699,-2.303783886136268
1098,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2015-10-01,M10,216.706,-2.09272696057613
1099,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2015-11-01,M11,216.913,-1.4452915572437108
1100,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2015-12-01,M12,216.228,-0.9727412618157794
1101,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2016-01-01,M01,215.542,0.07614519588816648
1102,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2016-02-01,M02,214.567,-0.6611264149633089
1103,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2016-03-01,M03,215.681,-0.521191267970722
1104,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2016-04-01,M04,216.849,-0.01936456561130173
1105,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2016-05-01,M05,217.428,-0.23218038488717063
1106,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2016-06-01,M06,218.149,-0.1770875279130224
1107,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2016-07-01,M07,217.612,-0.4656268581621936
1108,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2016-08-01,M08,217.952,-0.11411496739244242
1109,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2016-09-01,M09,218.551,0.8546416919321231
1110,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2016-10-01,M10,219.029,1.0719592443217962
1111,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2016-11-01,M11,219.131,1.022529769999947
1112,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2016-12-01,M12,219.783,1.6440978966646203
1113,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2017-01-01,M01,221.06,2.560057900548385
1114,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2017-02-01,M02,221.003,2.9995292845591326
1115,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2017-03-01,M03,220.484,2.2268999123705724
1116,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2017-04-01,M04,220.925,1.8796489723263754
1117,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2017-05-01,M05,220.134,1.2445499199735144
1118,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2017-06-01,M06,220.048,0.8705059386016067
1119,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2017-07-01,M07,219.814,1.01189272650406
1120,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2017-08-01,M08,220.765,1.2906511525473396
1121,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2017-09-01,M09,222.578,1.8425905166299827
1122,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2017-10-01,M10,222.186,1.4413616461747214
1123,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2017-11-01,M11,223.1,1.8112453281370566
1124,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2017-12-01,M12,223.157,1.5351505803451682
1125,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2018-01-01,M01,224.324,1.4765222111643883
1126,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2018-02-01,M02,225.056,1.8339117568539898
1127,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2018-03-01,M03,224.921,2.0123909217902414
1128,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2018-04-01,M04,225.635,2.131945230281751
1129,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2018-05-01,M05,226.004,2.666557642163414
1130,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2018-06-01,M06,226.328,2.8539227804842637
1131,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2018-07-01,M07,226.167,2.890170780751
1132,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2018-08-01,M08,226.33,2.520780014948043
1133,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2018-09-01,M09,226.752,1.8752976484648132
1134,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2018-10-01,M10,227.608,2.4402977685362703
1135,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2018-11-01,M11,226.947,1.724338861497099
1136,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2018-12-01,M12,225.815,1.1910896812557858
1137,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2019-01-01,M01,225.264,0.4190367504145698
1138,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2019-02-01,M02,225.514,0.2035049054457616
1139,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2019-03-01,M03,226.889,0.8749738797177775
1140,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2019-04-01,M04,228.373,1.2134642231923287
1141,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2019-05-01,M05,227.98,0.8743208084812659
1142,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2019-06-01,M06,227.596,0.5602488423880336
1143,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2019-07-01,M07,228.042,0.8290334133626898
1144,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2019-08-01,M08,228.067,0.7674634383422418
1145,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2019-09-01,M09,228.146,0.6147685577194473
1146,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2019-10-01,M10,229.268,0.7293241010860818
1147,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2019-11-01,M11,229.804,1.2588842328825622
1148,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2019-12-01,M12,229.802,1.7656045878263082
1149,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2020-01-01,M01,230.019,2.110856594928623
1150,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2020-02-01,M02,229.626,1.823390122121027
1151,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2020-03-01,M03,227.978,0.4799703819929668
1152,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2020-04-01,M04,224.103,-1.8697481751345335
1153,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2020-05-01,M05,222.996,-2.186156680410556
1154,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2020-06-01,M06,224.709,-1.2684757201356756
1155,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2020-07-01,M07,226.813,-0.5389358100700847
1156,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2020-08-01,M08,228.068,0.00043846764328225873
1157,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2020-09-01,M09,228.95,0.35240591551024547
1158,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2020-10-01,M10,229.185,-0.0362021738751106
1159,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2020-11-01,M11,229.785,-0.008267915266924053
1160,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2020-12-01,M12,230.457,0.28502798060938694
1161,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2021-01-01,M01,231.408,0.6038631591303245
1162,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2021-02-01,M02,232.62,1.303859319066647
1163,CUSR0000SA0L12,U.S. city average,All items less food and shelter,2021-03-01,M03,234.841,3.0103781943871866
1346,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2012-03-01,M03,213.781,2.3355448966501102
1347,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2012-04-01,M04,214.119,2.356720477654184
1348,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2012-05-01,M05,214.394,2.21114056332119
1349,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2012-06-01,M06,214.818,2.157103318400999
1350,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2012-07-01,M07,215.171,2.1093742585157838
1351,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2012-08-01,M08,215.299,1.8149918897574446
1352,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2012-09-01,M09,215.632,1.8713002725928574
1353,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2012-10-01,M10,215.87,1.8321964658043477
1354,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2012-11-01,M11,216.122,1.7734370585243742
1355,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2012-12-01,M12,216.5,1.7153005182077408
1356,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2013-01-01,M01,217.01,1.695947814106491
1357,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2013-02-01,M02,217.212,1.7949030377444997
1358,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2013-03-01,M03,217.301,1.6465448285862605
1359,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2013-04-01,M04,217.064,1.3754033971763224
1360,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2013-05-01,M05,216.98,1.2061904717482586
1361,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2013-06-01,M06,217.229,1.1223454272919486
1362,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2013-07-01,M07,217.813,1.2278606317765783
1363,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2013-08-01,M08,218.175,1.3358167014245304
1364,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2013-09-01,M09,218.483,1.3221599762558434
1365,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2013-10-01,M10,218.621,1.2743780979293184
1366,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2013-11-01,M11,218.84,1.257623009226272
1367,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2013-12-01,M12,219.046,1.1759815242494254
1368,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2014-01-01,M01,218.974,0.9050274180913309
1369,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2014-02-01,M02,218.986,0.8167136253982354
1370,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2014-03-01,M03,219.215,0.880805886765379
1371,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2014-04-01,M04,219.553,1.1466664209633937
1372,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2014-05-01,M05,219.818,1.3079546501981953
1373,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2014-06-01,M06,220.053,1.3000105879049206
1374,CUSR0000SA0L12E,U.S. city average,"All items less food, shelter, and energy",2014-07-01,M07,220.189,1.090843980845957
